kabupaten,kab_id,provinsi,prov_id,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,total_ha,norm_2001,norm_2002,norm_2003,norm_2004,norm_2005,norm_2006,norm_2007,norm_2008,norm_2009,norm_2010,norm_2011,norm_2012,norm_2013,norm_2014,norm_2015,norm_2016,norm_2017,norm_2018,norm_2019,norm_2020,norm_2021,norm_2022,norm_2023,norm_2024,kab_id_clean
MAMUJU TENGAH,ID-7606,SULAWESI BARAT,ID-76,32.69733348999016,30.28513049926761,90.67731036987324,27.6943030090332,3.3948047790527323,0.0,0.0,0.0,0.7633678438553156,0.4466883483886719,104.34346986083952,404.3230243957536,211.638624243165,345.4629701782216,45.20444981079115,2.9481520996093744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.8796289278412,0.08086933347131335,0.07490330421951029,0.22426946995014016,0.06849548835469202,0.008396268760914982,0.0,0.0,0.0,0.0018880147748106648,0.0011047808841859346,0.2580695720130634,1.0,0.5234394567547852,0.8544231946585377,0.11180280885153052,0.007291576095660847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7606
MANDAILING NATAL,ID-1213,SUMATERA UTARA,ID-12,1136.0915677063094,1160.1487406494043,1937.9289143127148,2126.6429644103773,2758.652280292913,1096.086297231139,2485.6351310711816,6430.637022166511,4841.677463617314,3270.118708907461,5403.7874364868485,4684.739351763888,3539.616675598236,4779.20319234611,2221.240525122037,882.9448796752922,641.4111672119138,375.4932205627442,810.5403285705603,19.21749884643554,1086.8187804931556,1453.2913374267566,676.7295408752443,349.3207771850584,54167.97380252961,0.1766685887868003,0.18040961364330665,0.3013587779301867,0.3307048675084294,0.42898584864668826,0.17044754562462655,0.3865301559554919,1.0,0.7529079074013931,0.5085217370589117,0.840319150009541,0.7285031538268316,0.5504301771966166,0.7431928090284241,0.3454153169375576,0.13730286387363597,0.099743021570174,0.058391294558908076,0.12604355148278693,0.00298842848386443,0.1690063949725157,0.22599492591748493,0.10523522608142032,0.05432133332684522,1213
MANGGARAI,ID-5310,NUSA TENGGARA TIMUR,ID-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5310
MANGGARAI BARAT,ID-5315,NUSA TENGGARA TIMUR,ID-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5315
MANGGARAI TIMUR,ID-5319,NUSA TENGGARA TIMUR,ID-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5319
MANOKWARI,ID-9202,PAPUA BARAT,ID-92,0.0,299.27156106567554,251.8939115539557,81.96781004028318,113.25407673950224,6.2571348815917975,44.33617707519534,44.51502692871099,940.9945671264578,2538.461982281541,1351.6516377685523,1067.475728546122,1223.5654250366472,392.3315163574284,338.87489080199805,23.240961877441435,12.871961889648444,97.70194884643564,65.61177797851562,695.8024770324504,0.0,0.0,0.0,0.0,9590.080573828152,0.0,0.11789483677698952,0.0992309175052353,0.032290343764223496,0.04461523455147859,0.002464931492087171,0.01746576367290972,0.017536219663491427,0.3706947646624601,1.0,0.5324687339038668,0.4205206680254028,0.4820105377102872,0.15455481275508615,0.13349614576359387,0.009155528835831813,0.005070771979054526,0.03848863978597868,0.025847059533089595,0.2741039581798546,0.0,0.0,0.0,0.0,9202
MANOKWARI SELATAN,ID-9211,PAPUA BARAT,ID-92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9211
MAPPI,ID-9117,PAPUA SELATAN,ID-93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25040036010744,4045.0259076204793,586.9147666832614,828.6412379263569,423.4033369993672,419.8976470768227,663.557746802308,5.675602624511721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6999.3666460932145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006489550613422266,1.0,0.1450954283327493,0.2048543709856761,0.10467258966171561,0.10380592279663074,0.1640428916789439,0.0014031066188771191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9117
MAROS,ID-7309,SULAWESI SELATAN,ID-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7309
MAYBRAT,ID-9210,PAPUA BARAT DAYA,ID-96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1787043212890625,1216.4558124333564,3241.953888382734,57.50829167865833,95.78881288452156,39.9417154846192,4.217587785644532,1.965829956054688,0.714846984863281,1.876472961425781,3.306160308837891,7.237803802490232,4671.145926984495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5122413039073205e-05,0.3752230458281416,1.0,0.017738775336914692,0.029546630267559517,0.01232026020720003,0.0013009400907143987,0.0006063719669484111,0.00022049881320794672,0.0005788092693575816,0.0010198048530811112,0.002232543722607001,9210
MELAWI,ID-6110,KALIMANTAN BARAT,ID-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5363795837402343,18.23692277832036,1650.2627782959016,1255.4864954102177,908.8756869588672,1934.660531640672,438.2241140991141,2.9500536926269523,2.145488592529297,0.0,132.11553650512698,182.0833430603032,34.53167895249312,15.10673672485352,324.6604534423818,307.14009483032214,7207.01629456747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027724739041704765,0.009426420025664501,0.8529986275661553,0.6489440782386321,0.46978561463085367,1.0,0.22651214873726813,0.0015248430638760099,0.0011089741882054287,0.0,0.06828874334511159,0.09411643028965347,0.017848960263436412,0.007808468967960174,0.167812620422383,0.158756582773648,6110
MEMPAWAH,ID-6102,KALIMANTAN BARAT,ID-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8107119934082,314.974994304486,1509.83474152193,3886.110310632061,3204.871933188014,1062.988153624847,193.3890869968072,119.8811886901844,72.85629944457992,170.77635090241074,441.04970859267326,34.14828438720699,0.0,12.51506370849609,0.0,0.0,7.509386199951179,11036.716214187056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014952514285326887,0.08105148056212963,0.38852081408784334,1.0,0.8246991662639535,0.2735352495570194,0.049764178455694225,0.030848632464755273,0.01874787219633251,0.043945317361471045,0.11349387262270952,0.008787265841059695,0.0,0.0032204602309553487,0.0,0.0,0.001932365681799137,6102
MERANGIN,ID-1502,JAMBI,ID-15,7.414484222412112,17.509002441406242,32.73532867769133,82.13049914074463,87.72435371093745,52.39493521206732,59.10932935252461,0.0,0.6993891486672795,3.808419624286725,59.33926674280486,9.659059737429148,8.481930129394533,15.539428730013968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.5454268703802,0.08452024903875326,0.19959112493550607,0.37316124078335494,0.9362337328967363,1.0,0.5972678394954619,0.673807521538399,0.0,0.007972576816830739,0.04341348169786394,0.676428656725532,0.1101069352902495,0.09668843109797694,0.17713927857728426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502
MERAUKE,ID-9101,PAPUA SELATAN,ID-93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.38600239949514,5670.612168090832,14164.71801826517,14235.66018369384,19897.09790391922,12392.09081899082,12586.703741674844,1898.736978997804,2203.457621240243,785.8552602050856,1.4170231079101565,0.2656895385742187,0.0,189.30849882202236,84113.30990894586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043918968897611104,0.2849969475686133,0.7118986943053178,0.7154641472055971,1.0,0.6228089583129555,0.6325899285641845,0.09542783516302653,0.1107426636728876,0.03949597393548997,7.121757729457818e-05,1.3353180441549952e-05,0.0,0.009514377410020857,9101
MESUJI,ID-1811,LAMPUNG,ID-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811
MIMIKA,ID-9109,PAPUA TENGAH,ID-94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.6581636150741,15.440670580695658,470.7795985155345,51.07753855590819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.9559712672124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904155925527067,0.032798087745057956,1.0,0.10849565001747366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9109
MINAHASA,ID-7102,SULAWESI UTARA,ID-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7102
MINAHASA SELATAN,ID-7105,SULAWESI UTARA,ID-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7105
MINAHASA TENGGARA,ID-7107,SULAWESI UTARA,ID-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7107
MINAHASA UTARA,ID-7106,SULAWESI UTARA,ID-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7106
MOJOKERTO,ID-3516,JAWA TIMUR,ID-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3516
MOROWALI,ID-7206,SULAWESI TENGAH,ID-72,2.3223600280761723,3.30518462524414,0.0,0.8039556396484374,27.512549078369137,0.0,0.0,50.64661461181616,126.74986678466904,29.11975612792963,0.2679679504394531,1.2506136291503906,1.0719850036621097,4.287660351562501,4.108971655273436,290.02851279907264,146.39915675659236,17.149941918945302,5.002291552734375,0.0,0.0,0.0,0.0,0.0,710.0273885131853,0.008007350745149213,0.011396067901551189,0.0,0.002771988284494655,0.0948615321053948,0.0,0.0,0.17462632940128672,0.4370255378045517,0.10040308053471748,0.0009239365738674709,0.004312036830726353,0.003696136608488437,0.014783582173291102,0.0141674748307249,1.0,0.5047750489898056,0.059131916905102784,0.017247585433780736,0.0,0.0,0.0,0.0,0.0,7206
MOROWALI UTARA,ID-7212,SULAWESI TENGAH,ID-72,0.0,0.0,0.0,3.3955059448242197,5.271966021728514,0.0,129.63026630249016,1779.6852641662676,4442.453766088751,1047.665878900145,570.2600030029317,157.68336270141617,1168.5975044250442,850.194772186276,163.50073401489232,10.721586450195314,4.824740844726563,50.2091906127929,31.801802801513663,90.25118099975614,245.65721450805697,0.0,0.0,9.886338184311803,10761.69107815612,0.0,0.0,0.0,0.0007643311835327686,0.0011867238916411023,0.0,0.02917987966290529,0.4006086180910663,1.0,0.23583045183214962,0.12836599614293862,0.03549465475703636,0.2630522602948566,0.19137954314261985,0.03680414982885517,0.0024134379364931175,0.001086053136119498,0.01130213014169382,0.00715861199147893,0.020315615142398113,0.055297641223251225,0.0,0.0,0.002225422864223973,7212
MUARA ENIM,ID-1603,SUMATERA SELATAN,ID-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603
MUARO JAMBI,ID-1505,JAMBI,ID-15,1187.738945757074,678.0402501770016,150.12628577880835,7617.257915164025,3108.779933416685,521.1752423373596,974.4120232727132,1148.673325085465,376.3346462646464,47.90181927490222,432.546193261718,1765.1791330993644,1454.7593613525944,195.89065385131823,37.08855634155273,435.232501257325,393.58131566162297,61.30821627197274,138.2559387634279,66.67120504760733,216.0994219421396,31.81353782348633,0.0,0.0,21038.86642120281,0.15592736375547786,0.08901369203046094,0.019708704556260996,1.0,0.4081232338513698,0.06842032239709675,0.1279216266699998,0.1507987963488473,0.04940552761321889,0.006288590961262041,0.056785026590819306,0.23173419526537775,0.1909820275950665,0.02571668913315246,0.0048690167452146845,0.0571376873547747,0.0516696848190085,0.00804859398943597,0.01815035545641634,0.008752651648420871,0.028369713136789102,0.0041765078953351,0.0,0.0,1505
MUKO MUKO,ID-1706,BENGKULU,ID-17,446.5693759765584,211.0774131408702,230.1532254211457,951.0020424011298,1589.3482171325686,957.0205696289069,594.5947657714854,549.0115617614755,639.6311814758342,160.62489203491126,59.285990728759685,87.96161614379875,51.08130538330077,33.314274212646495,48.58935174560549,0.0,5.715254040527345,4.375302740478515,1.4286340270996098,0.8928973205566406,0.4464467346191406,0.0,0.9821821777343748,0.0,6623.106500000013,0.28097642238668064,0.13280753132984707,0.14480981759703856,0.5983597755040021,1.0,0.6021465650589276,0.3741123306786897,0.34543189204438646,0.40244873626865,0.10106337321389743,0.037302077725749005,0.05534445831039795,0.032139782102288066,0.020960966170617178,0.03057187293623309,0.0,0.0035959734807760077,0.0027528912124570423,0.0008988804414913478,0.0005618009388575439,0.00028089925782570163,0.0,0.0006179779655250025,0.0,1706
MUNA,ID-7403,SULAWESI TENGGARA,ID-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7403
MUNA BARAT,ID-7413,SULAWESI TENGGARA,ID-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7413
MURUNG RAYA,ID-6212,KALIMANTAN TENGAH,ID-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.114311114286615,720.247665923158,133.72661862792964,6.525420751953123,9.65404777221679,101.70227082337618,37.99030862426761,11.97814737548828,0.0,0.0,0.0,0.0,25.866266951066542,3.2179993103027345,0.1787772644042969,0.0,1114.2018345384497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08762862290347244,1.0,0.18566754875425961,0.009059967925879136,0.013403789042263643,0.14120458230575733,0.05274617388113929,0.01663059519968817,0.0,0.0,0.0,0.0,0.035913017389529685,0.004467906614009156,0.0002482163745371586,0.0,6212
MUSI BANYUASIN,ID-1606,SUMATERA SELATAN,ID-16,0.0,126.43962863769583,2.410923223876954,197.30071691755688,583.635139849857,881.5652464646769,476.9925639771904,1021.5387846192632,2025.7100550565792,1081.389371271065,1029.921307387005,3788.4490655517607,1280.9724712491322,4.912381060791017,176.5192864318832,191.28257396850583,11.346882640811698,141.5335881469726,43.13117008056648,6.763831496414483,29.91459137573244,54.02797747192385,196.8997305358895,24.464867956542943,13377.122155371693,0.0,0.03337503723816881,0.0006363879207983544,0.052079548518048094,0.15405648320755624,0.2326981915847094,0.1259070811627026,0.2696456430965592,0.5347069526356557,0.2854438195049531,0.2718582959850364,1.0,0.3381258264488684,0.0012966733815848635,0.0465940767257417,0.0504909979410392,0.002995126091040399,0.03735924271331314,0.011384914864701957,0.0017853827197830833,0.007896263314648943,0.014261238975917195,0.051973704048522675,0.006457752904480401,1606
MUSI RAWAS,ID-1605,SUMATERA SELATAN,ID-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605
MUSI RAWAS UTARA,ID-1613,SUMATERA SELATAN,ID-16,0.0,0.0,0.0,0.0,0.1786453063964843,0.2679676940917969,0.0,0.0,0.0,116.9894534240719,56.61911920776358,578.1440564453161,194.2633221335754,4.554422583007812,3.8405182495117214,0.0893165832519531,78.8519487416944,177.44606301879872,1.071801861572266,0.201008981478822,2.143202159950406,0.0,2.6790791198730464,4.286374304199218,1221.6262998145537,0.0,0.0,0.0,0.0,0.0003089979122069925,0.0004634964090773156,0.0,0.0,0.0,0.20235346557633838,0.09793254566324322,1.0,0.33601196789601495,0.007877660476197585,0.006642839629148687,0.00015448845708301617,0.13638806429406342,0.3069236136574942,0.0018538664362687998,0.0003476797508128227,0.0037070382996372137,0.0,0.004633930056023066,0.0074140246819343475,1613
NABIRE,ID-9104,PAPUA TENGAH,ID-94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.55873474731436,1823.1302643798929,1516.694769311503,3622.12378052383,1518.532080383294,74.42625613403331,5.17605054321289,1.6063160034179689,0.0,0.0,0.0,35.1606870544433,166.7044242736815,64.16531823730477,9031.278681591928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05619872403087113,0.5033318502760368,0.41873079475272906,1.0,0.4192380416562364,0.0205476843541967,0.001429009845285942,0.0004434735256854375,0.0,0.0,0.0,0.00970720195800663,0.04602394461781004,0.01771483309938823,9104
NAGAN RAYA,ID-1115,ACEH,ID-11,151.6059268798837,99.70417600097689,17.479565686035162,5.975174597167971,73.94441291503885,160.0208098083505,96.50661923217724,1550.58878082452,1075.089943829341,365.1635643310544,1930.7528379638743,1567.5981572634184,74.82924055786157,9.899213958740228,0.0,2.764919470214843,0.0,0.9810440368652342,0.0,0.0,10.436339050292972,1.0702128845214844,12.218318676757814,246.63098949584912,7453.260247462942,0.07852166465789773,0.05164005150764016,0.009053238375383507,0.0030947382180047693,0.03829822826676192,0.08288000756073191,0.049983932347317336,0.803100609428462,0.5568242204233169,0.1891301450661842,1.0,0.8119103214249681,0.038756509422912304,0.005127126457667001,0.0,0.0014320421629578754,0.0,0.000508114771386181,0.0,0.0,0.005405321098115741,0.0005542982320047269,0.006328266589338778,0.12773825041010442,1115
NAGEKEO,ID-5316,NUSA TENGGARA TIMUR,ID-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5316
NATUNA,ID-2103,KEPULAUAN RIAU,ID-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103
NDUGA,ID-9124,PAPUA PEGUNUNGAN,ID-95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9124
NGADA,ID-5309,NUSA TENGGARA TIMUR,ID-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5309
NGANJUK,ID-3518,JAWA TIMUR,ID-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3518
NGAWI,ID-3521,JAWA TIMUR,ID-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3521
NIAS,ID-1204,SUMATERA UTARA,ID-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204
NIAS BARAT,ID-1225,SUMATERA UTARA,ID-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225
NIAS SELATAN,ID-1214,SUMATERA UTARA,ID-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214
NIAS UTARA,ID-1224,SUMATERA UTARA,ID-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224
NUNUKAN,ID-6503,KALIMANTAN UTARA,ID-65,1019.9896856811567,2740.667917181407,3097.906639807055,8583.007756451467,8360.284446044612,5341.579722705261,2696.239762390128,10300.989785131816,16328.975129873192,5488.45233319102,4956.414578369175,5593.221619451938,4780.335019555678,4395.255542379141,2234.406661395509,2510.071970721431,2281.7802905395447,2608.4333817077786,2694.987988275111,2370.8279996275623,3459.126544410109,1707.2668860108545,145.3996488647451,12.394266516113282,103708.0155762818,0.0624650155670289,0.16784077968049982,0.18971837578094913,0.5256305241563634,0.5119907636303404,0.32712277899995446,0.16511996257851283,0.6308411705696445,1.0,0.33611737966029,0.30353494563793026,0.3425335377735598,0.29275168720235545,0.2691691001683382,0.13683691986937707,0.15371889238347589,0.13973812026727392,0.15974262689247143,0.16504330289197028,0.14519147593594098,0.2118397827725133,0.10455444217607261,0.00890439526720464,0.0007590351762762183,6503
OGAN ILIR,ID-1610,SUMATERA SELATAN,ID-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610
