kabupaten,kab_id,provinsi,prov_id,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,total_ha,norm_2001,norm_2002,norm_2003,norm_2004,norm_2005,norm_2006,norm_2007,norm_2008,norm_2009,norm_2010,norm_2011,norm_2012,norm_2013,norm_2014,norm_2015,norm_2016,norm_2017,norm_2018,norm_2019,norm_2020,norm_2021,norm_2022,norm_2023,norm_2024,kab_id_clean,cluster,cluster_name,total_deforestasi,pulau
PENUKAL ABAB LEMATANG ILIR,ID-1612,SUMATERA SELATAN,ID-16,0.0,0.0,0.0,0.0,0.0,1550.248129720243,391.80400475155307,1078.2723714049753,99.25982866222787,33.95806166800705,112.25148885304124,666.2512852172842,0.4463694763183594,512.8821683288556,477.25876996459925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4922.632478047105,0.0,0.0,0.0,0.0,0.0,1.0,0.2527363182965154,0.6955482485242925,0.0640283492424791,0.0219049202621099,0.0724087239333087,0.4297707395638114,0.0002879342137306,0.330838759612895,0.3078596005471234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612,3,Moderate,4922.632478047105,Sumatera
PESAWARAN,ID-1809,LAMPUNG,ID-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809,1,Zero,0.0,Sumatera
PESISIR BARAT,ID-1813,LAMPUNG,ID-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813,1,Zero,0.0,Sumatera
PESISIR SELATAN,ID-1301,SUMATERA BARAT,ID-13,38.414104547119095,1723.198998004178,1199.9601617980895,2366.935383172583,4509.168149181729,1677.5949250854198,3994.1651838806233,2141.807942492685,766.2582408874373,866.5424212280535,1125.0681054870242,500.5824589416519,383.4827045226949,96.74069304199222,2.2331413879394537,122.28785552978492,822.6563260620039,458.7203690368635,92.09990820922847,7.77134201660156,7.682210894775395,0.3573041442871094,0.0,0.0,22903.72792955277,0.0085191111256496,0.3821545218527466,0.2661156386496352,0.5249161940439295,1.0,0.3720408886037772,0.8857875891377964,0.4749895926771671,0.1699333924875897,0.1921734547391637,0.2495067977651683,0.1110143694757738,0.0850451107245323,0.0214542216749108,0.0004952446469188,0.0271198259820885,0.1824408180944172,0.1017305972765967,0.0204250329910499,0.0017234535860038,0.0017036869419406,7.923948108964371e-05,0.0,0.0,1301,2,Declining,22903.72792955276,Sumatera
PIDIE,ID-1107,ACEH,ID-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107,1,Zero,0.0,Sumatera
PIDIE JAYA,ID-1118,ACEH,ID-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118,1,Zero,0.0,Sumatera
PINRANG,ID-7315,SULAWESI SELATAN,ID-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7315,1,Zero,0.0,Sulawesi
POHUWATO,ID-7504,GORONTALO,ID-75,8.134513323974613,1.3408542236328131,0.0,0.0,6.257315911865235,0.0,19.48741840820308,0.0,3.754457189941407,27.44323941650396,63.7361569824219,1075.3737206909193,3305.572228930452,2772.974592980931,354.8805171020539,19.30836616821292,0.0,0.0,0.0,24.403748352050748,23.59922819213864,261.73670321044966,1070.1874641357426,1731.0587453979651,10769.24927061746,0.0024608487610045,0.000405634525816,0.0,0.0,0.0018929599713783,0.0,0.0058953237317426,0.0,0.0011357964460985,0.0083021145858862,0.0192814292256576,0.3253215014572125,1.0,0.8388788388018833,0.1073582703763453,0.0058411569407637,0.0,0.0,0.0,0.0073826093220618,0.0071392262996396,0.0791804520015395,0.3237525578081262,0.5236789958022079,7504,3,Moderate,10769.24927061746,Sulawesi
POLEWALI MANDAR,ID-7604,SULAWESI BARAT,ID-76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7604,1,Zero,0.0,Sulawesi
PONOROGO,ID-3502,JAWA TIMUR,ID-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3502,1,Zero,0.0,Jawa & Lainnya
POSO,ID-7202,SULAWESI TENGAH,ID-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.261132928466665,29.66314573364257,5.628834069824217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.018009793413945,109.5711225253474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7019013376629517,0.1331917456957878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7576230823629184,7202,3,Moderate,109.57112252534739,Sulawesi
PRINGSEWU,ID-1810,LAMPUNG,ID-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810,1,Zero,0.0,Sumatera
PROBOLINGGO,ID-3513,JAWA TIMUR,ID-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3513,1,Zero,0.0,Jawa & Lainnya
PULANG PISAU,ID-6211,KALIMANTAN TENGAH,ID-62,0.0,0.0,0.0,0.0,0.0,0.0,126.50810143432588,3540.520132934544,3295.314579504371,557.1285834472685,815.1141091035631,931.5637366760172,2942.6236818235343,3790.765572470757,952.7081349182024,1353.520027014206,2573.225488115689,2677.407354414915,578.5888844508036,3347.1799252795595,417.0178086242715,251.71638771972684,63.899591842017,73.42456514282222,28288.2266649166,0.0,0.0,0.0,0.0,0.0,0.0,0.0333727050686149,0.9339855143368554,0.8693005453662335,0.1469699386037584,0.2150262509037944,0.245745541069911,0.7762610548099871,1.0,0.2513234112488901,0.3570571698877186,0.6788141970062539,0.7062972645575195,0.1526311436013409,0.8829825694280335,0.1100088624980484,0.0664025202581077,0.0168566456090209,0.0193693236205491,6211,3,Moderate,28288.22666491659,Kalimantan
PULAU MOROTAI,ID-8207,MALUKU UTARA,ID-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8207,1,Zero,0.0,Maluku & Lainnya
PULAU TALIABU,ID-8208,MALUKU UTARA,ID-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8208,1,Zero,0.0,Maluku & Lainnya
PUNCAK,ID-9125,PAPUA TENGAH,ID-94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9125,1,Zero,0.0,Papua
PUNCAK JAYA,ID-9107,PAPUA TENGAH,ID-94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9107,1,Zero,0.0,Papua
PURBALINGGA,ID-3303,JAWA TENGAH,ID-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3303,1,Zero,0.0,Jawa & Lainnya
PURWAKARTA,ID-3214,JAWA BARAT,ID-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3214,1,Zero,0.0,Jawa & Lainnya
PURWOREJO,ID-3306,JAWA TENGAH,ID-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3306,1,Zero,0.0,Jawa & Lainnya
RAJA AMPAT,ID-9205,PAPUA BARAT DAYA,ID-96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9205,1,Zero,0.0,Papua
REJANG LEBONG,ID-1702,BENGKULU,ID-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702,1,Zero,0.0,Sumatera
REMBANG,ID-3317,JAWA TENGAH,ID-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3317,1,Zero,0.0,Jawa & Lainnya
ROKAN HILIR,ID-1407,RIAU,ID-14,214.08725247802727,1325.4995915832474,995.5357564106652,2986.0840367027977,4907.697694561769,2097.0189464294544,1258.9846801331294,1652.6271027713622,1165.747396801759,2565.794952791419,2256.173384704566,3801.038545398658,1073.2483675659182,138.9631663513183,1.2510438720703123,34.94008505249018,79.88807830200236,20.81924229736328,29.664284820556617,3.1272575866699226,2.770202459716797,41.820558538818446,1.1617201110839843,2.9489811340332017,26656.892328858896,0.0436227465100912,0.2700858272203759,0.2028518907172747,0.6084490574901719,1.0,0.4272917927999448,0.2565326469737965,0.3367418300036373,0.2375344752985756,0.5228103099411731,0.4597213449403448,0.774505436553396,0.2186867314087392,0.0283153476436219,0.0002549146157589,0.0071194452525483,0.0162781172097308,0.0042421607020402,0.0060444401156631,0.0006372147962852,0.0005644606966697,0.0085214210698348,0.0002367138693916,0.0006008889132068,1407,2,Declining,26656.892328858892,Sumatera
ROKAN HULU,ID-1406,RIAU,ID-14,168.48371669352227,841.2223484578332,2337.4655523186298,5453.334631679553,10982.084897749874,12559.360801997123,7819.108084868243,8831.930417095406,3722.272481734991,1577.2755476540708,910.4967845336944,5380.179747017342,3730.2284631647553,680.9073614683831,93.05994127197256,35.796348723264266,6.972621612548829,2.234875860595704,6.34691325073242,228.39980729369947,566.9284322631827,1587.534286906223,1392.9604007526957,911.8169761050432,69826.40144047338,0.0134149913637906,0.0669797103308049,0.1861134168505564,0.4342047909645523,0.8744143170091555,1.0,0.6225721362845862,0.7032149610425237,0.296374356977076,0.1255856545982229,0.0724954716157937,0.4283800610427415,0.2970078272272896,0.054215128636173,0.007409608079511,0.002850172814334,0.0005551732864812,0.0001779450320624,0.000505353206329,0.0181856235277021,0.0451399112742292,0.1264024747703546,0.1109101348956544,0.0726005877592154,1406,2,Declining,69826.40144047338,Sumatera
ROTE NDAO,ID-5314,NUSA TENGGARA TIMUR,ID-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5314,1,Zero,0.0,Jawa & Lainnya
SABU RAIJUA,ID-5320,NUSA TENGGARA TIMUR,ID-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5320,1,Zero,0.0,Jawa & Lainnya
SAMBAS,ID-6101,KALIMANTAN BARAT,ID-61,184.17511145019432,79.35354118652363,5.9885539916992165,345.3899697757274,5348.225063306664,8889.841089535685,4730.2316485082765,7716.114308182346,6943.039612412062,6014.803706007672,4282.203259130845,4194.335324102772,2965.696316711437,1625.9371841979982,1072.0432755798356,1480.4455004333404,1160.055279846198,632.9280155151329,426.11145255737176,286.9725407226564,150.40253690795922,1230.6302513061494,1628.8279528869707,594.3689102905342,61988.12040454605,0.02071748072831,0.0089263171734229,0.0006736401619988,0.0388522096511139,0.6016108735174254,1.0,0.5320940611723955,0.8679698805038322,0.781008292778684,0.6765929385495714,0.4816962661089034,0.47181218222674,0.333605098993545,0.1828983406814666,0.1205919503827518,0.1665322794325296,0.1304922403181885,0.0711967749637458,0.0479324037702936,0.0322809528125822,0.0169184730517848,0.1384310741791251,0.1832235173252173,0.0668593402631427,6101,2,Declining,61988.12040454607,Kalimantan
SAMOSIR,ID-1217,SUMATERA UTARA,ID-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217,1,Zero,0.0,Sumatera
SAMPANG,ID-3527,JAWA TIMUR,ID-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3527,1,Zero,0.0,Jawa & Lainnya
SANGGAU,ID-6103,KALIMANTAN BARAT,ID-61,3.7325171631338088,36.899365941760415,4.916857275390627,0.0,40.31134599121083,1320.1195026229732,2394.716701726976,2612.996112540777,659.774702847971,411.5058233433145,1384.3385913705222,3588.4464522289445,4084.96121971859,2225.2899690070863,2498.3158435601363,443.8849599088085,246.7629521322335,37.836145633927856,180.64709094527865,30.215950061035148,190.7656412593824,206.3285983825701,115.32204770507828,191.3980325561526,22909.486423923256,0.0009137215660987,0.0090329782725091,0.0012036484585597,0.0,0.0098682322359936,0.3231657368619806,0.5862275240625042,0.6396624036300605,0.1615130884629113,0.100736775996043,0.3388865932651101,0.8784530033986834,1.0,0.5447517979522911,0.611588631857867,0.1086632004647004,0.0604076608955501,0.0092623022836271,0.0442224739058167,0.0073968756215307,0.0466994987219301,0.0505093163153171,0.0282308794385623,0.0468543083425741,6103,3,Moderate,22909.48642392326,Kalimantan
SARMI,ID-9110,PAPUA,ID-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.882998127297785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.882998127297785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9110,3,Moderate,28.882998127297785,Papua
SAROLANGUN,ID-1503,JAMBI,ID-15,513.6586873779357,253.74331710205269,2.553372294060202,33.64563544167909,290.69093256225784,165.0481979629337,384.6209206120755,3912.935627337647,311.61806804809726,103.99274930419892,300.2710937500002,270.42987778930694,18.31452273559571,2.501543377685547,4.556381359863282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6568.580927055389,0.1312719493234873,0.0648473016855376,0.0006525464605707,0.0085985660501579,0.074289730332222,0.04218014648895,0.0982947222348686,1.0,0.0796379234738705,0.0265766573254248,0.0767380612275249,0.0691117625089342,0.004680507036109,0.0006393009279806,0.001164440663943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503,3,Moderate,6568.58092705539,Sumatera
SEKADAU,ID-6109,KALIMANTAN BARAT,ID-61,0.0,0.0,0.0,5.989620275878904,0.0,22.79634413452143,13.498996527099608,166.54746687011564,479.88484095458966,69.99822380981482,128.7322310485851,269.8907461914071,135.97333319091874,17.96878442382813,0.0,64.54452692260752,0.0893973327636718,0.0,0.0,0.0,3.665269323730471,11.353396032714862,1.7879362792968747,0.0,1392.7211133178726,0.0,0.0,0.0,0.0124813700386207,0.0,0.047503780467778,0.0281296581493329,0.3470571534179293,1.0,0.1458646280023639,0.2682565066912933,0.5624073176692536,0.2833457562869454,0.0374439509030635,0.0,0.1345000329541879,0.0001862891367558,0.0,0.0,0.0,0.0076378101805414,0.0236585844431564,0.0037257611133127,0.0,6109,3,Moderate,1392.7211133178723,Kalimantan
SELUMA,ID-1705,BENGKULU,ID-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.57241376342773,124.30320869750985,72.1406045410157,95.41559976806602,10.700852655029289,7.133870941162104,18.10332322998046,3.1213596374511714,2.853783184814453,69.5613620117188,71.25547417602544,12.842057971191398,2.0511070922851564,0.0,1.159360272216797,1.4269082519531249,518.6412861938476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2137709399609412,1.0,0.5803599544768702,0.767603674658621,0.0860866969337023,0.057390883275767,0.1456384225288556,0.0251108532929906,0.0229582423069954,0.559610349085963,0.5732392182202204,0.1033123610062421,0.0165008378607224,0.0,0.0093268732510202,0.0114792551769559,1705,3,Moderate,518.6412861938475,Sumatera
SEMARANG,ID-3322,JAWA TENGAH,ID-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3322,1,Zero,0.0,Jawa & Lainnya
SERAM BAGIAN BARAT,ID-8106,MALUKU,ID-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8106,1,Zero,0.0,Maluku & Lainnya
SERAM BAGIAN TIMUR,ID-8105,MALUKU,ID-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129535179227941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129535179227941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8105,3,Moderate,0.0129535179227941,Maluku & Lainnya
SERANG,ID-3604,BANTEN,ID-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3604,1,Zero,0.0,Jawa & Lainnya
SERDANG BEDAGAI,ID-1218,SUMATERA UTARA,ID-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218,1,Zero,0.0,Sumatera
SERUYAN,ID-6207,KALIMANTAN TENGAH,ID-62,60.13729665907916,423.9010081734692,438.9802035039663,2000.4743516564013,3926.664992909371,4947.137600857389,5849.265727538609,4325.534656695303,1689.9887380632408,985.8235748358264,1850.3129747827868,1009.235074411528,297.03172124633943,187.00604161987312,698.0422442810085,645.9772210693422,258.9909396606439,239.06541463012687,346.8112189819356,58.23353270874025,17.32480690917969,162.82406873779232,90.36171260986325,35.63757240600588,30544.76269494782,0.0102811702289314,0.0724708070925422,0.0750487708973842,0.3420043548779254,0.6713090455819871,0.845770705469242,1.0,0.7395004532501386,0.2889232284501449,0.1685380047267342,0.3163325212037178,0.1725404728426003,0.0507810270694149,0.0319708575966108,0.1193384395232027,0.1104373183163917,0.0442775130631017,0.0408710128357814,0.0592914111166351,0.0099556996418497,0.0029618772194967,0.0278366681088207,0.0154483856297442,0.0060926574489892,6207,2,Declining,30544.76269494782,Kalimantan
SIAK,ID-1408,RIAU,ID-14,269.5034290161135,732.4624613159172,519.7034143127412,2553.3543750244426,2434.189411519119,1847.0287891520063,3637.572720082565,2234.3336388196662,2859.529496246315,482.9598692321781,447.12451538696297,803.6784823789135,662.8227356140138,1419.4109227966387,478.5003571044928,338.7834094726559,439.79525891113127,385.8930943542474,266.8246650817876,74.55038522949226,153.5691816284178,10.100948822021488,20.73851780395509,712.0846624267572,23784.51474173255,0.0740888085970681,0.2013602249852181,0.1428709346327363,0.7019390597822844,0.669179587278153,0.5077640864620523,1.0,0.61423751791523,0.7861092317025651,0.132769818336777,0.1229183716158983,0.2209381211657733,0.182215665945221,0.3902082602940845,0.1315438601303431,0.0931344705776675,0.1209034960271938,0.1060853277856912,0.0733523933717347,0.0204945415435708,0.0422174877166255,0.0027768376330335,0.005701196759438,0.1957581929552722,1408,3,Moderate,23784.514741732557,Sumatera
SIDENRENG RAPPANG,ID-7314,SULAWESI SELATAN,ID-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7314,1,Zero,0.0,Sulawesi
SIDOARJO,ID-3515,JAWA TIMUR,ID-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3515,1,Zero,0.0,Jawa & Lainnya
