year,kabupaten,kab_id,provinsi,prov_id,deforestasi_ha
2022,KOTA PRABUMULIH,ID-1674,SUMATERA SELATAN,ID-16,0.0
2022,KOTA PROBOLINGGO,ID-3574,JAWA TIMUR,ID-35,0.0
2022,KOTA SABANG,ID-1172,ACEH,ID-11,0.0
2022,KOTA SALATIGA,ID-3373,JAWA TENGAH,ID-33,0.0
2022,KOTA SAMARINDA,ID-6472,KALIMANTAN TIMUR,ID-64,0.0
2022,KOTA SAWAHLUNTO,ID-1373,SUMATERA BARAT,ID-13,0.0
2022,KOTA SEMARANG,ID-3374,JAWA TENGAH,ID-33,0.0
2022,KOTA SERANG,ID-3673,BANTEN,ID-36,0.0
2022,KOTA SIBOLGA,ID-1273,SUMATERA UTARA,ID-12,0.0
2022,KOTA SINGKAWANG,ID-6172,KALIMANTAN BARAT,ID-61,150.4341903076177
2022,KOTA SOLOK,ID-1372,SUMATERA BARAT,ID-13,0.0
2022,KOTA SORONG,ID-9271,PAPUA BARAT DAYA,ID-96,0.0
2022,KOTA SUBULUSSALAM,ID-1175,ACEH,ID-11,21.966967822265616
2022,KOTA SUKABUMI,ID-3272,JAWA BARAT,ID-32,0.0
2022,KOTA SUNGAI PENUH,ID-1572,JAMBI,ID-15,0.0
2022,KOTA SURABAYA,ID-3578,JAWA TIMUR,ID-35,0.0
2022,KOTA SURAKARTA,ID-3372,JAWA TENGAH,ID-33,0.0
2022,KOTA TANGERANG,ID-3671,BANTEN,ID-36,0.0
2022,KOTA TANGERANG SELATAN,ID-3674,BANTEN,ID-36,0.0
2022,KOTA TANJUNG BALAI,ID-1274,SUMATERA UTARA,ID-12,0.0
2022,KOTA TANJUNG PINANG,ID-2172,KEPULAUAN RIAU,ID-21,0.0
2022,KOTA TARAKAN,ID-6571,KALIMANTAN UTARA,ID-65,0.0
2022,KOTA TASIKMALAYA,ID-3278,JAWA BARAT,ID-32,0.0
2022,KOTA TEBING TINGGI,ID-1276,SUMATERA UTARA,ID-12,0.0
2022,KOTA TEGAL,ID-3376,JAWA TENGAH,ID-33,0.0
2022,KOTA TERNATE,ID-8271,MALUKU UTARA,ID-82,0.0
2022,KOTA TIDORE KEPULAUAN,ID-8272,MALUKU UTARA,ID-82,0.0
2022,KOTA TOMOHON,ID-7173,SULAWESI UTARA,ID-71,0.0
2022,KOTA TUAL,ID-8172,MALUKU,ID-81,0.0
2022,KOTAWARINGIN BARAT,ID-6201,KALIMANTAN TENGAH,ID-62,63.32183501615641
2022,KOTAWARINGIN TIMUR,ID-6202,KALIMANTAN TENGAH,ID-62,65.56704023437504
2022,KOTA YOGYAKARTA,ID-3471,DAERAH ISTIMEWA YOGYAKARTA,ID-34,0.0
2022,KUANTAN SINGINGI,ID-1409,RIAU,ID-14,42.72816069335947
2022,KUBU RAYA,ID-6112,KALIMANTAN BARAT,ID-61,246.5050402655144
2022,KUDUS,ID-3319,JAWA TENGAH,ID-33,0.0
2022,KULON PROGO,ID-3401,DAERAH ISTIMEWA YOGYAKARTA,ID-34,0.0
2022,KUNINGAN,ID-3208,JAWA BARAT,ID-32,0.0
2022,KUPANG,ID-5301,NUSA TENGGARA TIMUR,ID-53,0.0
2022,KUTAI BARAT,ID-6407,KALIMANTAN TIMUR,ID-64,794.7630105527089
2022,KUTAI KARTANEGARA,ID-6402,KALIMANTAN TIMUR,ID-64,0.0
2022,KUTAI TIMUR,ID-6408,KALIMANTAN TIMUR,ID-64,0.5363124877929688
2022,LABUHANBATU,ID-1210,SUMATERA UTARA,ID-12,0.0
2022,LABUHANBATU SELATAN,ID-1222,SUMATERA UTARA,ID-12,0.0
2022,LABUHANBATU UTARA,ID-1223,SUMATERA UTARA,ID-12,0.0
2022,LAHAT,ID-1604,SUMATERA SELATAN,ID-16,0.0
2022,LAMANDAU,ID-6209,KALIMANTAN TENGAH,ID-62,1049.2025169555614
2022,LAMONGAN,ID-3524,JAWA TIMUR,ID-35,0.0
2022,LAMPUNG BARAT,ID-1804,LAMPUNG,ID-18,0.0
2022,LAMPUNG SELATAN,ID-1801,LAMPUNG,ID-18,0.0
2022,LAMPUNG TENGAH,ID-1802,LAMPUNG,ID-18,0.0
2022,LAMPUNG TIMUR,ID-1807,LAMPUNG,ID-18,0.0
2022,LAMPUNG UTARA,ID-1803,LAMPUNG,ID-18,0.0
2022,LANDAK,ID-6108,KALIMANTAN BARAT,ID-61,77.4636898320936
2022,LANGKAT,ID-1205,SUMATERA UTARA,ID-12,0.0
2022,LANNY JAYA,ID-9123,PAPUA PEGUNUNGAN,ID-95,0.0
2022,LEBAK,ID-3602,BANTEN,ID-36,0.0
2022,LEBONG,ID-1707,BENGKULU,ID-17,0.0
2022,LEMBATA,ID-5313,NUSA TENGGARA TIMUR,ID-53,0.0
2022,LIMA PULUH KOTA,ID-1307,SUMATERA BARAT,ID-13,0.0
2022,LINGGA,ID-2104,KEPULAUAN RIAU,ID-21,29.946950531005832
2022,LOMBOK BARAT,ID-5201,NUSA TENGGARA BARAT,ID-52,0.0
2022,LOMBOK TENGAH,ID-5202,NUSA TENGGARA BARAT,ID-52,0.0
2022,LOMBOK TIMUR,ID-5203,NUSA TENGGARA BARAT,ID-52,0.0
2022,LOMBOK UTARA,ID-5208,NUSA TENGGARA BARAT,ID-52,0.0
2022,LUMAJANG,ID-3508,JAWA TIMUR,ID-35,0.0
2022,LUWU,ID-7317,SULAWESI SELATAN,ID-73,0.0
2022,LUWU TIMUR,ID-7324,SULAWESI SELATAN,ID-73,0.0
2022,LUWU UTARA,ID-7322,SULAWESI SELATAN,ID-73,0.0
2022,MADIUN,ID-3519,JAWA TIMUR,ID-35,0.0
2022,MAGELANG,ID-3308,JAWA TENGAH,ID-33,0.0
2022,MAGETAN,ID-3520,JAWA TIMUR,ID-35,0.0
2022,MAHAKAM ULU,ID-6411,KALIMANTAN TIMUR,ID-64,83.58505534667893
2022,MAJALENGKA,ID-3210,JAWA BARAT,ID-32,0.0
2022,MAJENE,ID-7605,SULAWESI BARAT,ID-76,0.0
2022,MALAKA,ID-5321,NUSA TENGGARA TIMUR,ID-53,0.0
2022,MALANG,ID-3507,JAWA TIMUR,ID-35,0.0
2022,MALINAU,ID-6502,KALIMANTAN UTARA,ID-65,0.0
2022,MALUKU BARAT DAYA,ID-8108,MALUKU,ID-81,0.0
2022,MALUKU TENGAH,ID-8101,MALUKU,ID-81,0.0
2022,MALUKU TENGGARA,ID-8102,MALUKU,ID-81,0.0
2022,MAMASA,ID-7603,SULAWESI BARAT,ID-76,0.0
2022,MAMBERAMO RAYA,ID-9120,PAPUA,ID-91,0.0
2022,MAMBERAMO TENGAH,ID-9121,PAPUA PEGUNUNGAN,ID-95,0.0
2022,MAMUJU,ID-7602,SULAWESI BARAT,ID-76,0.0
2022,MAMUJU TENGAH,ID-7606,SULAWESI BARAT,ID-76,0.0
2022,MANDAILING NATAL,ID-1213,SUMATERA UTARA,ID-12,1453.2913374267566
2022,MANGGARAI,ID-5310,NUSA TENGGARA TIMUR,ID-53,0.0
2022,MANGGARAI BARAT,ID-5315,NUSA TENGGARA TIMUR,ID-53,0.0
2022,MANGGARAI TIMUR,ID-5319,NUSA TENGGARA TIMUR,ID-53,0.0
2022,MANOKWARI,ID-9202,PAPUA BARAT,ID-92,0.0
2022,MANOKWARI SELATAN,ID-9211,PAPUA BARAT,ID-92,0.0
2022,MAPPI,ID-9117,PAPUA SELATAN,ID-93,0.0
2022,MAROS,ID-7309,SULAWESI SELATAN,ID-73,0.0
2022,MAYBRAT,ID-9210,PAPUA BARAT DAYA,ID-96,1.876472961425781
2022,MELAWI,ID-6110,KALIMANTAN BARAT,ID-61,15.10673672485352
2022,MEMPAWAH,ID-6102,KALIMANTAN BARAT,ID-61,0.0
2022,MERANGIN,ID-1502,JAMBI,ID-15,0.0
2022,MERAUKE,ID-9101,PAPUA SELATAN,ID-93,0.2656895385742187
2022,MESUJI,ID-1811,LAMPUNG,ID-18,0.0
2022,MIMIKA,ID-9109,PAPUA TENGAH,ID-94,0.0
2022,MINAHASA,ID-7102,SULAWESI UTARA,ID-71,0.0
2022,MINAHASA SELATAN,ID-7105,SULAWESI UTARA,ID-71,0.0
2022,MINAHASA TENGGARA,ID-7107,SULAWESI UTARA,ID-71,0.0
2022,MINAHASA UTARA,ID-7106,SULAWESI UTARA,ID-71,0.0
2022,MOJOKERTO,ID-3516,JAWA TIMUR,ID-35,0.0
2022,MOROWALI,ID-7206,SULAWESI TENGAH,ID-72,0.0
2022,MOROWALI UTARA,ID-7212,SULAWESI TENGAH,ID-72,0.0
2022,MUARA ENIM,ID-1603,SUMATERA SELATAN,ID-16,0.0
2022,MUARO JAMBI,ID-1505,JAMBI,ID-15,31.81353782348633
2022,MUKO MUKO,ID-1706,BENGKULU,ID-17,0.0
2022,MUNA,ID-7403,SULAWESI TENGGARA,ID-74,0.0
2022,MUNA BARAT,ID-7413,SULAWESI TENGGARA,ID-74,0.0
2022,MURUNG RAYA,ID-6212,KALIMANTAN TENGAH,ID-62,3.2179993103027345
2022,MUSI BANYUASIN,ID-1606,SUMATERA SELATAN,ID-16,54.02797747192385
2022,MUSI RAWAS,ID-1605,SUMATERA SELATAN,ID-16,0.0
2022,MUSI RAWAS UTARA,ID-1613,SUMATERA SELATAN,ID-16,0.0
2022,NABIRE,ID-9104,PAPUA TENGAH,ID-94,35.1606870544433
2022,NAGAN RAYA,ID-1115,ACEH,ID-11,1.0702128845214844
2022,NAGEKEO,ID-5316,NUSA TENGGARA TIMUR,ID-53,0.0
2022,NATUNA,ID-2103,KEPULAUAN RIAU,ID-21,0.0
2022,NDUGA,ID-9124,PAPUA PEGUNUNGAN,ID-95,0.0
2022,NGADA,ID-5309,NUSA TENGGARA TIMUR,ID-53,0.0
2022,NGANJUK,ID-3518,JAWA TIMUR,ID-35,0.0
2022,NGAWI,ID-3521,JAWA TIMUR,ID-35,0.0
2022,NIAS,ID-1204,SUMATERA UTARA,ID-12,0.0
2022,NIAS BARAT,ID-1225,SUMATERA UTARA,ID-12,0.0
2022,NIAS SELATAN,ID-1214,SUMATERA UTARA,ID-12,0.0
2022,NIAS UTARA,ID-1224,SUMATERA UTARA,ID-12,0.0
2022,NUNUKAN,ID-6503,KALIMANTAN UTARA,ID-65,1707.2668860108545
2022,OGAN ILIR,ID-1610,SUMATERA SELATAN,ID-16,0.0
2022,OGAN KOMERING ILIR,ID-1602,SUMATERA SELATAN,ID-16,0.0
2022,OGAN KOMERING ULU,ID-1601,SUMATERA SELATAN,ID-16,0.0
2022,OGAN KOMERING ULU SELATAN,ID-1609,SUMATERA SELATAN,ID-16,0.0
2022,OGAN KOMERING ULU TIMUR,ID-1608,SUMATERA SELATAN,ID-16,0.0
2022,PACITAN,ID-3501,JAWA TIMUR,ID-35,0.0
2022,PADANG LAWAS,ID-1221,SUMATERA UTARA,ID-12,0.0
2022,PADANG LAWAS UTARA,ID-1220,SUMATERA UTARA,ID-12,0.0
2022,PADANG PARIAMAN,ID-1305,SUMATERA BARAT,ID-13,0.0
2022,PAKPAK BHARAT,ID-1215,SUMATERA UTARA,ID-12,0.0
2022,PAMEKASAN,ID-3528,JAWA TIMUR,ID-35,0.0
2022,PANDEGLANG,ID-3601,BANTEN,ID-36,0.0
2022,PANGANDARAN,ID-3218,JAWA BARAT,ID-32,0.0
2022,PANGKAJENE KEPULAUAN,ID-7310,SULAWESI SELATAN,ID-73,0.0
2022,PANIAI,ID-9108,PAPUA TENGAH,ID-94,0.0
2022,PARIGI MOUTONG,ID-7208,SULAWESI TENGAH,ID-72,0.0
2022,PASAMAN,ID-1308,SUMATERA BARAT,ID-13,0.0
2022,PASAMAN BARAT,ID-1312,SUMATERA BARAT,ID-13,0.0
2022,PASANGKAYU,ID-7601,SULAWESI BARAT,ID-76,0.0
2022,PASER,ID-6401,KALIMANTAN TIMUR,ID-64,102.64384006347667
2022,PASURUAN,ID-3514,JAWA TIMUR,ID-35,0.0
2022,PATI,ID-3318,JAWA TENGAH,ID-33,0.0
2022,PEGUNUNGAN ARFAK,ID-9212,PAPUA BARAT,ID-92,0.0
2022,PEGUNUNGAN BINTANG,ID-9112,PAPUA PEGUNUNGAN,ID-95,0.0
2022,PEKALONGAN,ID-3326,JAWA TENGAH,ID-33,0.0
2022,PELALAWAN,ID-1405,RIAU,ID-14,0.0
2022,PEMALANG,ID-3327,JAWA TENGAH,ID-33,0.0
2022,PENAJAM PASER UTARA,ID-6409,KALIMANTAN TIMUR,ID-64,7.060901153564451
2022,PENUKAL ABAB LEMATANG ILIR,ID-1612,SUMATERA SELATAN,ID-16,0.0
2022,PESAWARAN,ID-1809,LAMPUNG,ID-18,0.0
2022,PESISIR BARAT,ID-1813,LAMPUNG,ID-18,0.0
2022,PESISIR SELATAN,ID-1301,SUMATERA BARAT,ID-13,0.3573041442871094
2022,PIDIE,ID-1107,ACEH,ID-11,0.0
2022,PIDIE JAYA,ID-1118,ACEH,ID-11,0.0
2022,PINRANG,ID-7315,SULAWESI SELATAN,ID-73,0.0
2022,POHUWATO,ID-7504,GORONTALO,ID-75,261.73670321044966
2022,POLEWALI MANDAR,ID-7604,SULAWESI BARAT,ID-76,0.0
2022,PONOROGO,ID-3502,JAWA TIMUR,ID-35,0.0
2022,POSO,ID-7202,SULAWESI TENGAH,ID-72,0.0
2022,PRINGSEWU,ID-1810,LAMPUNG,ID-18,0.0
2022,PROBOLINGGO,ID-3513,JAWA TIMUR,ID-35,0.0
2022,PULANG PISAU,ID-6211,KALIMANTAN TENGAH,ID-62,251.71638771972684
2022,PULAU MOROTAI,ID-8207,MALUKU UTARA,ID-82,0.0
2022,PULAU TALIABU,ID-8208,MALUKU UTARA,ID-82,0.0
2022,PUNCAK,ID-9125,PAPUA TENGAH,ID-94,0.0
2022,PUNCAK JAYA,ID-9107,PAPUA TENGAH,ID-94,0.0
2022,PURBALINGGA,ID-3303,JAWA TENGAH,ID-33,0.0
2022,PURWAKARTA,ID-3214,JAWA BARAT,ID-32,0.0
2022,PURWOREJO,ID-3306,JAWA TENGAH,ID-33,0.0
2022,RAJA AMPAT,ID-9205,PAPUA BARAT DAYA,ID-96,0.0
2022,REJANG LEBONG,ID-1702,BENGKULU,ID-17,0.0
2022,REMBANG,ID-3317,JAWA TENGAH,ID-33,0.0
2022,ROKAN HILIR,ID-1407,RIAU,ID-14,41.820558538818446
2022,ROKAN HULU,ID-1406,RIAU,ID-14,1587.534286906223
2022,ROTE NDAO,ID-5314,NUSA TENGGARA TIMUR,ID-53,0.0
2022,SABU RAIJUA,ID-5320,NUSA TENGGARA TIMUR,ID-53,0.0
2022,SAMBAS,ID-6101,KALIMANTAN BARAT,ID-61,1230.6302513061494
2022,SAMOSIR,ID-1217,SUMATERA UTARA,ID-12,0.0
2022,SAMPANG,ID-3527,JAWA TIMUR,ID-35,0.0
2022,SANGGAU,ID-6103,KALIMANTAN BARAT,ID-61,206.3285983825701
2022,SARMI,ID-9110,PAPUA,ID-91,0.0
2022,SAROLANGUN,ID-1503,JAMBI,ID-15,0.0
2022,SEKADAU,ID-6109,KALIMANTAN BARAT,ID-61,11.353396032714862
2022,SELUMA,ID-1705,BENGKULU,ID-17,0.0
2022,SEMARANG,ID-3322,JAWA TENGAH,ID-33,0.0
2022,SERAM BAGIAN BARAT,ID-8106,MALUKU,ID-81,0.0
2022,SERAM BAGIAN TIMUR,ID-8105,MALUKU,ID-81,0.0
2022,SERANG,ID-3604,BANTEN,ID-36,0.0
2022,SERDANG BEDAGAI,ID-1218,SUMATERA UTARA,ID-12,0.0
2022,SERUYAN,ID-6207,KALIMANTAN TENGAH,ID-62,162.82406873779232
2022,SIAK,ID-1408,RIAU,ID-14,10.100948822021488
2022,SIDENRENG RAPPANG,ID-7314,SULAWESI SELATAN,ID-73,0.0
2022,SIDOARJO,ID-3515,JAWA TIMUR,ID-35,0.0
2022,SIGI,ID-7210,SULAWESI TENGAH,ID-72,0.0
2022,SIJUNJUNG,ID-1303,SUMATERA BARAT,ID-13,79.64747307128894
2022,SIKKA,ID-5307,NUSA TENGGARA TIMUR,ID-53,0.0
2022,SIMALUNGUN,ID-1208,SUMATERA UTARA,ID-12,0.0
2022,SIMEULUE,ID-1109,ACEH,ID-11,0.0
2022,SINJAI,ID-7307,SULAWESI SELATAN,ID-73,0.0
2022,SINTANG,ID-6105,KALIMANTAN BARAT,ID-61,37.365755004882814
2022,SITUBONDO,ID-3512,JAWA TIMUR,ID-35,0.0
2022,SLEMAN,ID-3404,DAERAH ISTIMEWA YOGYAKARTA,ID-34,0.0
2022,SOLOK,ID-1302,SUMATERA BARAT,ID-13,0.0
2022,SOLOK SELATAN,ID-1311,SUMATERA BARAT,ID-13,46.38670406494138
2022,SOPPENG,ID-7312,SULAWESI SELATAN,ID-73,0.0
2022,SORONG,ID-9201,PAPUA BARAT DAYA,ID-96,1834.3273405334733
2022,SORONG SELATAN,ID-9204,PAPUA BARAT DAYA,ID-96,0.0
2022,SRAGEN,ID-3314,JAWA TENGAH,ID-33,0.0
2022,SUBANG,ID-3213,JAWA BARAT,ID-32,0.0
2022,SUKABUMI,ID-3202,JAWA BARAT,ID-32,0.0
2022,SUKAMARA,ID-6208,KALIMANTAN TENGAH,ID-62,85.91860737970094
2022,SUKOHARJO,ID-3311,JAWA TENGAH,ID-33,0.0
2022,SUMBA BARAT,ID-5312,NUSA TENGGARA TIMUR,ID-53,0.0
2022,SUMBA BARAT DAYA,ID-5318,NUSA TENGGARA TIMUR,ID-53,0.0
2022,SUMBA TENGAH,ID-5317,NUSA TENGGARA TIMUR,ID-53,0.0
2022,SUMBA TIMUR,ID-5311,NUSA TENGGARA TIMUR,ID-53,0.0
2022,SUMBAWA,ID-5204,NUSA TENGGARA BARAT,ID-52,0.0
2022,SUMBAWA BARAT,ID-5207,NUSA TENGGARA BARAT,ID-52,0.0
2022,SUMEDANG,ID-3211,JAWA BARAT,ID-32,0.0
2022,SUMENEP,ID-3529,JAWA TIMUR,ID-35,0.0
2022,SUPIORI,ID-9119,PAPUA,ID-91,0.0
2022,TABALONG,ID-6309,KALIMANTAN SELATAN,ID-63,0.0
2022,TABANAN,ID-5102,BALI,ID-51,0.0
2022,TAKALAR,ID-7305,SULAWESI SELATAN,ID-73,0.0
2022,TAMBRAUW,ID-9209,PAPUA BARAT DAYA,ID-96,0.0
2022,TANAH BUMBU,ID-6310,KALIMANTAN SELATAN,ID-63,248.6799461975101
2022,TANAH DATAR,ID-1304,SUMATERA BARAT,ID-13,0.0
2022,TANAH LAUT,ID-6301,KALIMANTAN SELATAN,ID-63,11.06231845703124
2022,TANA TIDUNG,ID-6504,KALIMANTAN UTARA,ID-65,1374.585113561996
2022,TANA TORAJA,ID-7318,SULAWESI SELATAN,ID-73,0.0
2022,TANGERANG,ID-3603,BANTEN,ID-36,0.0
2022,TANGGAMUS,ID-1806,LAMPUNG,ID-18,0.0
2022,TANJUNG JABUNG BARAT,ID-1506,JAMBI,ID-15,0.0
2022,TANJUNG JABUNG TIMUR,ID-1507,JAMBI,ID-15,0.0
2022,TAPANULI SELATAN,ID-1203,SUMATERA UTARA,ID-12,8.579770904541025
2022,TAPANULI TENGAH,ID-1201,SUMATERA UTARA,ID-12,0.0
2022,TAPANULI UTARA,ID-1202,SUMATERA UTARA,ID-12,0.0
2022,TAPIN,ID-6305,KALIMANTAN SELATAN,ID-63,0.0
2022,TASIKMALAYA,ID-3206,JAWA BARAT,ID-32,0.0
2022,TEBO,ID-1509,JAMBI,ID-15,0.0
2022,TEGAL,ID-3328,JAWA TENGAH,ID-33,0.0
2022,TELUK BINTUNI,ID-9206,PAPUA BARAT,ID-92,232.4008007934573
2022,TELUK WONDAMA,ID-9207,PAPUA BARAT,ID-92,0.0
2022,TEMANGGUNG,ID-3323,JAWA TENGAH,ID-33,0.0
2022,TIMOR TENGAH SELATAN,ID-5302,NUSA TENGGARA TIMUR,ID-53,0.0
2022,TIMOR TENGAH UTARA,ID-5303,NUSA TENGGARA TIMUR,ID-53,0.0
2022,TOBA,ID-1212,SUMATERA UTARA,ID-12,0.0
2022,TOJO UNA UNA,ID-7209,SULAWESI TENGAH,ID-72,0.0
2022,TOLIKARA,ID-9114,PAPUA PEGUNUNGAN,ID-95,0.0
2022,TOLI TOLI,ID-7204,SULAWESI TENGAH,ID-72,0.0
2022,TORAJA UTARA,ID-7326,SULAWESI SELATAN,ID-73,0.0
2022,TRENGGALEK,ID-3503,JAWA TIMUR,ID-35,0.0
2022,TUBAN,ID-3523,JAWA TIMUR,ID-35,0.0
2022,TULANG BAWANG,ID-1805,LAMPUNG,ID-18,0.0
2022,TULANG BAWANG BARAT,ID-1812,LAMPUNG,ID-18,0.0
2022,TULUNGAGUNG,ID-3504,JAWA TIMUR,ID-35,0.0
2022,WAJO,ID-7313,SULAWESI SELATAN,ID-73,0.0
2022,WAKATOBI,ID-7407,SULAWESI TENGGARA,ID-74,0.0
2022,WAROPEN,ID-9115,PAPUA,ID-91,0.0
2022,WAY KANAN,ID-1808,LAMPUNG,ID-18,0.0
2022,WONOGIRI,ID-3312,JAWA TENGAH,ID-33,0.0
2022,WONOSOBO,ID-3307,JAWA TENGAH,ID-33,0.0
2022,YAHUKIMO,ID-9113,PAPUA PEGUNUNGAN,ID-95,0.0
2022,YALIMO,ID-9122,PAPUA PEGUNUNGAN,ID-95,0.0
2023,ACEH BARAT,ID-1105,ACEH,ID-11,4.100845935058592
2023,ACEH BARAT DAYA,ID-1112,ACEH,ID-11,191.50649626464795
2023,ACEH BESAR,ID-1106,ACEH,ID-11,0.0
2023,ACEH JAYA,ID-1114,ACEH,ID-11,0.0
2023,ACEH SELATAN,ID-1101,ACEH,ID-11,0.0
2023,ACEH SINGKIL,ID-1110,ACEH,ID-11,48.85770457763671
2023,ACEH TAMIANG,ID-1116,ACEH,ID-11,53.66225919189446
2023,ACEH TENGAH,ID-1104,ACEH,ID-11,0.0
2023,ACEH TENGGARA,ID-1102,ACEH,ID-11,0.0
2023,ACEH TIMUR,ID-1103,ACEH,ID-11,12.653556646728523
2023,ACEH UTARA,ID-1108,ACEH,ID-11,651.9489874755925
2023,ADMINISTRASI KEPULAUAN SERIBU,ID-3101,DKI JAKARTA,ID-31,0.0
2023,AGAM,ID-1306,SUMATERA BARAT,ID-13,0.0
2023,ALOR,ID-5305,NUSA TENGGARA TIMUR,ID-53,0.0
2023,ASAHAN,ID-1209,SUMATERA UTARA,ID-12,0.0
2023,ASMAT,ID-9118,PAPUA SELATAN,ID-93,0.0
2023,BADUNG,ID-5103,BALI,ID-51,0.0
2023,BALANGAN,ID-6311,KALIMANTAN SELATAN,ID-63,0.0
2023,BANDUNG,ID-3204,JAWA BARAT,ID-32,0.0
2023,BANDUNG BARAT,ID-3217,JAWA BARAT,ID-32,0.0
2023,BANGGAI,ID-7201,SULAWESI TENGAH,ID-72,2.949369244384765
2023,BANGGAI KEPULAUAN,ID-7207,SULAWESI TENGAH,ID-72,0.0
2023,BANGGAI LAUT,ID-7211,SULAWESI TENGAH,ID-72,0.0
2023,BANGKA,ID-1901,KEPULAUAN BANGKA BELITUNG,ID-19,0.0
2023,BANGKA BARAT,ID-1905,KEPULAUAN BANGKA BELITUNG,ID-19,0.0
2023,BANGKALAN,ID-3526,JAWA TIMUR,ID-35,0.0
2023,BANGKA SELATAN,ID-1903,KEPULAUAN BANGKA BELITUNG,ID-19,0.0
2023,BANGKA TENGAH,ID-1904,KEPULAUAN BANGKA BELITUNG,ID-19,0.0
2023,BANGLI,ID-5106,BALI,ID-51,0.0
2023,BANJAR,ID-6303,KALIMANTAN SELATAN,ID-63,5.177250006103511
2023,BANJARNEGARA,ID-3304,JAWA TENGAH,ID-33,0.0
2023,BANTAENG,ID-7303,SULAWESI SELATAN,ID-73,0.0
2023,BANTUL,ID-3402,DAERAH ISTIMEWA YOGYAKARTA,ID-34,0.0
2023,BANYUASIN,ID-1607,SUMATERA SELATAN,ID-16,11.523953887939458
2023,BANYUMAS,ID-3302,JAWA TENGAH,ID-33,0.0
2023,BANYUWANGI,ID-3510,JAWA TIMUR,ID-35,0.0
2023,BARITO KUALA,ID-6304,KALIMANTAN SELATAN,ID-63,0.0
2023,BARITO SELATAN,ID-6204,KALIMANTAN TENGAH,ID-62,13.85190923461914
2023,BARITO TIMUR,ID-6213,KALIMANTAN TENGAH,ID-62,84.60866962890614
2023,BARITO UTARA,ID-6205,KALIMANTAN TENGAH,ID-62,1043.637532434156
2023,BARRU,ID-7311,SULAWESI SELATAN,ID-73,0.0
2023,BATANG,ID-3325,JAWA TENGAH,ID-33,0.0
2023,BATANGHARI,ID-1504,JAMBI,ID-15,202.5802084777831
2023,BATU BARA,ID-1219,SUMATERA UTARA,ID-12,0.0
2023,BEKASI,ID-3216,JAWA BARAT,ID-32,0.0
2023,BELITUNG,ID-1902,KEPULAUAN BANGKA BELITUNG,ID-19,44.9937248962402
2023,BELITUNG TIMUR,ID-1906,KEPULAUAN BANGKA BELITUNG,ID-19,0.0
2023,BELU,ID-5304,NUSA TENGGARA TIMUR,ID-53,0.0
2023,BENER MERIAH,ID-1117,ACEH,ID-11,0.0
2023,BENGKALIS,ID-1403,RIAU,ID-14,0.6255497680664063
2023,BENGKAYANG,ID-6107,KALIMANTAN BARAT,ID-61,22.79281596679687
2023,BENGKULU SELATAN,ID-1701,BENGKULU,ID-17,0.0
2023,BENGKULU TENGAH,ID-1709,BENGKULU,ID-17,0.0
2023,BENGKULU UTARA,ID-1703,BENGKULU,ID-17,0.0
2023,BERAU,ID-6403,KALIMANTAN TIMUR,ID-64,1036.1740163879365
2023,BIAK NUMFOR,ID-9106,PAPUA,ID-91,0.0
2023,BIMA,ID-5206,NUSA TENGGARA BARAT,ID-52,0.0
2023,BINTAN,ID-2101,KEPULAUAN RIAU,ID-21,0.0
2023,BIREUEN,ID-1111,ACEH,ID-11,0.0
2023,BLITAR,ID-3505,JAWA TIMUR,ID-35,0.0
2023,BLORA,ID-3316,JAWA TENGAH,ID-33,0.0
2023,BOALEMO,ID-7502,GORONTALO,ID-75,0.0
2023,BOGOR,ID-3201,JAWA BARAT,ID-32,0.0
2023,BOJONEGORO,ID-3522,JAWA TIMUR,ID-35,0.0
2023,BOLAANG MONGONDOW,ID-7101,SULAWESI UTARA,ID-71,0.0
2023,BOLAANG MONGONDOW SELATAN,ID-7111,SULAWESI UTARA,ID-71,0.0
2023,BOLAANG MONGONDOW TIMUR,ID-7110,SULAWESI UTARA,ID-71,0.0
2023,BOLAANG MONGONDOW UTARA,ID-7108,SULAWESI UTARA,ID-71,0.0
2023,BOMBANA,ID-7406,SULAWESI TENGGARA,ID-74,0.0
2023,BONDOWOSO,ID-3511,JAWA TIMUR,ID-35,0.0
2023,BONE,ID-7308,SULAWESI SELATAN,ID-73,0.0
2023,BONE BOLANGO,ID-7503,GORONTALO,ID-75,0.0
2023,BOVEN DIGOEL,ID-9116,PAPUA SELATAN,ID-93,0.0
2023,BOYOLALI,ID-3309,JAWA TENGAH,ID-33,0.0
2023,BREBES,ID-3329,JAWA TENGAH,ID-33,0.0
2023,BULELENG,ID-5108,BALI,ID-51,0.0
2023,BULUKUMBA,ID-7302,SULAWESI SELATAN,ID-73,0.0
2023,BULUNGAN,ID-6501,KALIMANTAN UTARA,ID-65,283.1822634338374
2023,BUNGO,ID-1508,JAMBI,ID-15,0.0
2023,BUOL,ID-7205,SULAWESI TENGAH,ID-72,108.06774773559556
2023,BURU,ID-8104,MALUKU,ID-81,0.0
2023,BURU SELATAN,ID-8109,MALUKU,ID-81,0.0
2023,BUTON,ID-7404,SULAWESI TENGGARA,ID-74,0.0
2023,BUTON SELATAN,ID-7415,SULAWESI TENGGARA,ID-74,0.0
2023,BUTON TENGAH,ID-7414,SULAWESI TENGGARA,ID-74,0.0
